split,variant,use_prototypes,use_fuzzy,use_simulation,use_tree,use_calibration,neighbors,max_proto,simulation_multiplier,feature_count,rows,positives,top10_capture,top10_hit_rate,auc,pr_auc,brier
train2024_test2025,SDS-KB 2024-to-2025,True,True,True,True,True,5.0,4500.0,1.0,20.0,4401659,213611,0.9869903703460964,0.4789829291676322,0.9940989607813226,0.8945222863693052,0.0212968762902806
train2024_test2025,Recovery 2024-to-2025,,,,,,,,,,4401659,213611,0.9471515979982305,0.4596493141223993,0.9683390126539232,0.7457917994845765,0.0805162326295608
train2024_test2025,Raw fuzzy membership 2024-to-2025,,,,,,,,,,4401659,213611,0.9374798114329318,0.4549556303758127,0.9683132784913548,0.7028570451976541,0.0243119706298677
