metric,mean,std,min,max
separation_mean_gap,3.3891082982843055,0.5063211535607715,2.563763691332979,4.290226448707863
separation_median_gap,2.6757038588195527,0.2951238649228395,2.1438548921528575,3.1427344134221427
top10_margin_lift,1.985753742584469,0.6176566127329156,1.077808669614286,2.8566375075036317
evidence_hit_rate,0.9744620543358219,0.0064967022216277,0.9660517410763018,0.9850690971064429
nearest_severe_delay_median_top10_severe,57.36363636363637,1.6292775867068985,53.0,59.0
nearest_normal_delay_median_top10_severe,0.0,0.0,0.0,0.0
prototype_delay_gap_top10_severe,57.36363636363637,1.6292775867068985,53.0,59.0
